S.No.,Local Body Code,Local Body Version,Local Body Name      (In English),Local Body Name (In Local),Local Body Type Code,Local Body Type Name,Parent Local Body Code,
19605,138789,1,RORIYA,??????,3,Village Panchayat,4206,
19606,138347,1,ROSAD MAL,???? ???,3,Village Panchayat,4199,
19607,132996,1,ROSAR,????,3,Village Panchayat,4120,
19608,131801,1,ROSARKHAR,ROUSARKHAR,3,Village Panchayat,4102,
19609,138522,1,ROSHANI,?????,3,Village Panchayat,4202,
19610,154135,1,ROSHAN PIPARIYA,???????????,3,Village Panchayat,4407,
19611,138394,1,ROSHIYA,??????,3,Village Panchayat,4200,
19612,141507,2,ROSHIYA,??????,3,Village Panchayat,4245,
19613,132261,1,ROSHNA,?????,3,Village Panchayat,4108,
19614,138582,1,ROSHNAI,??????,3,Village Panchayat,4203,
19615,146161,1,ROSIYA,ROSIYA,3,Village Panchayat,4309,
19616,145958,1,ROSLA,ROSLA,3,Village Panchayat,4307,
19617,132997,1,ROSMAL (F),?????? (???????),3,Village Panchayat,4120,
19618,141395,2,ROTLA,?????,3,Village Panchayat,4243,
19619,136294,1,ROUDA,?????,3,Village Panchayat,4167,
19620,134249,1,ROUN,ROUN,3,Village Panchayat,4139,
19621,148630,1,ROUND,???,3,Village Panchayat,4340,
19622,147952,1,ROUNDA,????,3,Village Panchayat,4332,
19623,152588,2,ROUNDI,????,3,Village Panchayat,4389,
19624,153053,1,ROURAI,ROURAI,3,Village Panchayat,4395,
19625,131894,2,ROWSAR,??????,3,Village Panchayat,4103,
19626,141203,2,RTHODI,?????,3,Village Panchayat,4240,
19627,136695,1,RUBAHA,??????,3,Village Panchayat,4172,
19628,153223,1,RUDAHEDA,,3,Village Panchayat,4397,
19629,143983,2,RUDHAWALI,???????,3,Village Panchayat,4282,
19630,138583,1,RUDHY,????,3,Village Panchayat,4203,
19631,141952,1,RudMud,RudMud,3,Village Panchayat,4252,
19632,140180,1,RUDRAKHYA,??????????,3,Village Panchayat,4225,
19633,146620,1,RUGHNATHGARH,????????,3,Village Panchayat,4315,
19634,132037,1,RUHANA,RUHANA,3,Village Panchayat,4105,
19635,151566,1,RUHANI,??????,3,Village Panchayat,4377,
19636,136696,1,RUHERA,??????,3,Village Panchayat,4172,
19637,148327,1,RUHIYA,??????,3,Village Panchayat,4337,
19638,133059,1,RUI,???,3,Village Panchayat,4121,
19639,153224,1,RUI,,3,Village Panchayat,4397,
19640,150909,1,RULKI,?????,3,Village Panchayat,4368,
19641,134344,1,RUNAHA,??????,3,Village Panchayat,4140,
19642,142626,1,RUNDA,RUNDA,3,Village Panchayat,4262,
19643,152138,1,RUNDA,?????,3,Village Panchayat,4384,
19644,144048,1,RUNDHAN KHALSA,???????????,3,Village Panchayat,4283,
19645,139657,1,RUNDLAY,????????,3,Village Panchayat,4217,
19646,148631,1,RUNEHI,??????,3,Village Panchayat,4340,
19647,143552,1,RUNIJA,RUNIJA,3,Village Panchayat,4276,
19648,153153,1,RUNIJA,,3,Village Panchayat,4396,
19649,143681,1,RUNIPUR,???????,3,Village Panchayat,4278,
19650,141337,1,RUNJI,RUNJI,3,Village Panchayat,4242,
19651,153225,1,RUNJI,,3,Village Panchayat,4397,
19652,153350,1,RUNKHEDA,,3,Village Panchayat,4398,
19653,142133,1,RUPABEDI,????????,3,Village Panchayat,4254,
19654,140014,1,RUPADEH,RUPADEH,3,Village Panchayat,4223,
19655,145831,2,RUPAHEDA,RUPAHEDA,3,Village Panchayat,4306,
19656,146259,1,RUPAHEDA,RUPAHEDA,3,Village Panchayat,4310,
19657,153154,1,RUPAHEDA,,3,Village Panchayat,4396,
19658,137280,1,RUPAKHEDA,RUPAKHEDA,3,Village Panchayat,4179,
19659,141440,1,RUPAKHEDA,????????,3,Village Panchayat,4244,
19660,136902,1,RUPAKHEDI,RUPAKHEDI,3,Village Panchayat,4174,
19661,153578,2,RUPAKHEDI,????????,3,Village Panchayat,4400,
19662,144049,1,RUPA KI TOR,?????????,3,Village Panchayat,4283,
19663,142134,1,RUPALA,??????,3,Village Panchayat,4254,
19664,146412,1,RUPA PADA,????????,3,Village Panchayat,4312,
19665,145832,1,RUPAREL,RUPAREL,3,Village Panchayat,4306,
19666,147294,1,RUPAULI,??????,3,Village Panchayat,4323,
19667,151712,1,RUPEPUR,???????,3,Village Panchayat,4379,
19668,149089,1,RUPETA,??????,3,Village Panchayat,4345,
19669,153351,2,RUPETA,,3,Village Panchayat,4398,
19670,141338,1,RUPGARH,RUPGARH,3,Village Panchayat,4242,
19671,141580,1,RUPGARH,RUPGARH,3,Village Panchayat,4246,
19672,132755,2,RUPJHAR,?????,3,Village Panchayat,4115,
19673,145124,1,RUPJHIR,??????,3,Village Panchayat,4297,
19674,133235,1,RUPKHEDA,????????,3,Village Panchayat,4123,
19675,142135,2,RUPKHEDA,???????,3,Village Panchayat,4254,
19676,142317,1,RUPKHEDA,???????,3,Village Panchayat,4257,
19677,142392,1,RUPKHEDA,???????,3,Village Panchayat,4258,
19678,150265,1,RUPOLA,??????,3,Village Panchayat,4359,
19679,141687,1,Rupond,Rupond,3,Village Panchayat,4248,
19680,145833,1,RUPPURA,RUPPURA,3,Village Panchayat,4306,
19681,134099,1,RURAI,????,3,Village Panchayat,4137,
19682,148252,1,RURAWAN (P),??????,3,Village Panchayat,4336,
19683,138161,2,RUSA,????,3,Village Panchayat,4195,
19684,132126,2,RUSALLA,????????,3,Village Panchayat,4106,
19685,148207,1,RUSALLA (P),???????,3,Village Panchayat,4335,
19686,136295,1,RUSALLI,???????,3,Village Panchayat,4167,
19687,154286,1,RUSALLI,????????,3,Village Panchayat,4409,
19688,154469,1,RUSALLI,????????,3,Village Panchayat,4411,
19689,154377,1,RUSALLIDAMA,RUSALLIDAMA,3,Village Panchayat,4410,
19690,154378,1,RUSALLIGHAT,RUSALLIGHAT,3,Village Panchayat,4410,
19691,138111,1,RUSA MAL,???? ???,3,Village Panchayat,4194,
19692,154136,1,RUSIYA,??????,3,Village Panchayat,4407,
19693,154199,1,RUSIYA,??????,3,Village Panchayat,4408,
19694,132038,2,RUSLLABUZURG,RUSLLABUZURG,3,Village Panchayat,4105,
19695,154200,1,RUSLLISAHU,????????????,3,Village Panchayat,4408,
19696,138790,1,RUSSALI KALAN,???????????,3,Village Panchayat,4206,
19697,138664,1,RUSTAMPUR,??????????,3,Village Panchayat,4204,
19698,141396,2,SAADH,???,3,Village Panchayat,4243,
19699,137068,3,SAAKTYA,????????,3,Village Panchayat,4176,
19700,139586,1,SAARSUD,??????,3,Village Panchayat,4216,
19701,133683,1,SABADI,?????,3,Village Panchayat,4131,
19702,152485,1,SABAICHA,SABAICHA,3,Village Panchayat,4388,
19703,143450,2,SABAKHEDA,SABAKHEDA,3,Village Panchayat,4275,
19704,146162,1,SABARSIYA,SABARSIYA,3,Village Panchayat,4309,
19705,144801,1,SABDUA,SABDUA,3,Village Panchayat,4293,
19706,148444,1,SABHAGANJ,??????,3,Village Panchayat,4338,
19707,135836,1,SABLADHANA,SABLADHANA,3,Village Panchayat,4160,
19708,150266,2,SABO,????,3,Village Panchayat,4359,
19709,151637,1,SABOLI,??????,3,Village Panchayat,4378,
19710,136903,1,SABUKHEDI,SABUKHEDI,3,Village Panchayat,4174,
19711,151638,1,SAD,??,3,Village Panchayat,4378,
19712,148543,1,SADA,?????,3,Village Panchayat,4339,
19713,152279,1,SADA,????,3,Village Panchayat,4386,
19714,132399,6,SADABODI,????????,3,Village Panchayat,4110,
19715,137894,1,SADADIYAKUA,??????? ???,3,Village Panchayat,4190,
19716,148253,2,SADAGIR (P),???????,3,Village Panchayat,4336,
19717,147400,1,SADAHANA,?????,3,Village Panchayat,4324,
19718,146484,1,SADAKHEDI,????????,3,Village Panchayat,4313,
19719,149600,1,SADAK SEONI,???? ??????,3,Village Panchayat,4351,
19720,145489,1,SADALATPUR,????????,3,Village Panchayat,4302,
19721,137431,1,SADALPUR,???????,3,Village Panchayat,4182,
19722,146260,1,SADALPUR,SADALPUR,3,Village Panchayat,4310,
19723,140571,1,SADAPHAL,?????,3,Village Panchayat,4230,
19724,136904,1,SADASHIVPURA,SADASHIVPURA,3,Village Panchayat,4174,
19725,141397,2,SADAVA,?????,3,Village Panchayat,4243,
19726,151326,1,SADBOOD,?????,3,Village Panchayat,4374,
19727,131577,1,SADDI,SADDI,3,Village Panchayat,4099,
19728,146413,2,SADEDA,??????,3,Village Panchayat,4312,
19729,148208,1,SADERI (P),?????,3,Village Panchayat,4335,
19730,136353,1,SADGUWAN,???????,3,Village Panchayat,4168,
19731,154287,1,SADHER,?????,3,Village Panchayat,4409,
19732,148445,1,SADHERA,?????,3,Village Panchayat,4338,
19733,139872,1,SADHPURA,SADHPURA,3,Village Panchayat,4221,
19734,137141,1,SADIKHEDA,????????,3,Village Panchayat,4177,
19735,136815,1,SADIPURA,SADIPURA,3,Village Panchayat,4173,
19736,145834,1,SADIYAKUWA,SADIYAKUWA,3,Village Panchayat,4306,
19737,138438,1,SADIYAPANI P.A.,????????? ????? ?????,3,Village Panchayat,4201,
19738,138439,1,SADIYAPANI SAR.,????????? ?????,3,Village Panchayat,4201,
19739,136475,1,SADKA,????,3,Village Panchayat,4170,
19740,134997,1,SADKAR,????,3,Village Panchayat,4149,
19741,136015,1,SADPUR,??????,3,Village Panchayat,4163,
19742,148254,1,SADPUR (P),??????,3,Village Panchayat,4336,
19743,132698,1,SADRA,?????,3,Village Panchayat,4114,
19744,144200,1,SADUMAR,?????,3,Village Panchayat,4285,
19745,131895,1,SADUMRA,??????,3,Village Panchayat,4103,
19746,134669,1,SADWA,SADWA,3,Village Panchayat,4144,
19747,138162,2,SADWACHHPAR,????????,3,Village Panchayat,4195,
19748,136594,1,SADWARA,??????,3,Village Panchayat,4171,
19749,154379,1,SAFDALPURTAL,SAFDALPUR  TAL,3,Village Panchayat,4410,
19750,138791,1,SAGABARKHEDA,?????????,3,Village Panchayat,4206,
19751,137713,2,SAGADI,????,3,Village Panchayat,4187,
19752,140895,2,SAGAD MAHAGWAN,???? ??????,3,Village Panchayat,4234,
19753,146862,1,SAGAHAN KALAN,???????,3,Village Panchayat,4318,
19754,136230,1,SAGAODIKHURD,???????????,3,Village Panchayat,4166,
19755,136102,1,SAGAONIKALA,?????????,3,Village Panchayat,4164,
19756,132127,3,SAGAR,????,3,Village Panchayat,4106,
19757,139152,1,SAGAR,????,3,Village Panchayat,4210,
19758,142862,1,SAGAR,SAGAR,3,Village Panchayat,4266,
19759,149860,2,SAGAR,????,3,Village Panchayat,4355,
19760,149965,1,SAGAR,????,3,Village Panchayat,4356,
19761,150090,1,SAGAR,????,3,Village Panchayat,4357,
19762,145041,1,SAGARA,????,3,Village Panchayat,4296,
19763,147201,2,SAGARA,????,3,Village Panchayat,4322,
19764,150326,2,SAGARA,????,3,Village Panchayat,4360,
19765,149602,1,SAGAR(BHORGARH),????(?????),3,Village Panchayat,4351,
19766,149601,1,SAGAR MOHLI,????(?????),3,Village Panchayat,4351,
19767,152908,2,SAGARWARA,SAGARWARA,3,Village Panchayat,4393,
19768,140655,1,SAGAUDI,?????,3,Village Panchayat,4231,
19769,148700,1,SAGAUNI KHURD,????? ?????,3,Village Panchayat,4341,
19770,141508,2,SAGBARA,???????,3,Village Panchayat,4245,
19771,140497,3,SAGDAJHAPNI,?????????,3,Village Panchayat,4229,
19772,150774,1,SAGDIYA,???????,3,Village Panchayat,4366,
19773,140181,1,SAGDOD,?????,3,Village Panchayat,4225,
19774,134587,1,SAGFATA [FV],???????,3,Village Panchayat,4143,
19775,141398,2,SAGIYA,??????,3,Village Panchayat,4243,
19776,148884,4,SAGMA,SAGMA,3,Village Panchayat,4343,
19777,146627,3,SAGOD,?????,3,Village Panchayat,4315,
19778,141839,1,Sagona,Sagona,3,Village Panchayat,4250,
19779,136296,1,SAGONI,?????,3,Village Panchayat,4167,
19780,147953,1,SAGONI,??????,3,Village Panchayat,4332,
19781,149153,1,SAGONIA,????????,3,Village Panchayat,4346,
19782,148118,1,SAGONI BUNDELA (P),???????????????,3,Village Panchayat,4334,
19783,147764,2,SAGONI KHURD (P),??????????,3,Village Panchayat,4329,
19784,147825,1,SAGONI (P),SAGONI (P),3,Village Panchayat,4330,
19785,148030,1,SAGONI UMARIYA (P),SAGONI UMARIYA (P),3,Village Panchayat,4333,
19786,135505,1,SAGONIYA,,3,Village Panchayat,4156,
19787,145227,1,SAGONIYA,???????,3,Village Panchayat,4298,
19788,143553,1,SAGOR,SAGOR,3,Village Panchayat,4276,
19789,143256,1,SAGORIYA,???????,3,Village Panchayat,4273,
19790,144202,1,SAGORIYA,???????,3,Village Panchayat,4285,
19791,141620,1,SAGOTA,SAGOTA,3,Village Panchayat,4247,
19792,148790,1,SAGOUNI,?????,3,Village Panchayat,4342,
19793,143030,1,SAGOUNIA,SAGOUNIA,3,Village Panchayat,4269,
19794,144440,1,SAGOUNI KHURD,????? ?????,3,Village Panchayat,4288,
19795,149154,1,SAGPUR,??????,3,Village Panchayat,4346,
19796,133940,1,SAGRA,SAGRA,3,Village Panchayat,4135,
19797,136231,1,SAGRA,????,3,Village Panchayat,4166,
19798,147023,1,SAGRA,????,3,Village Panchayat,4320,
19799,136016,1,SAGRON,?????,3,Village Panchayat,4163,
19800,142266,1,SAGUR,????,3,Village Panchayat,4256,
19801,141581,1,SAGWA,SAGWA,3,Village Panchayat,4246,
19802,137839,1,SAGWAL,?????,3,Village Panchayat,4189,
19803,143451,1,SAGWALI,SAGWALI,3,Village Panchayat,4275,
19804,153477,1,SAGWALI,,3,Village Panchayat,4399,
19805,151639,3,SAHADORA,??????,3,Village Panchayat,4171,
19806,149441,1,SAHAJAHAN PURA,???????????,3,Village Panchayat,4349,
19807,152486,3,SAHAJI,SAHAJI,3,Village Panchayat,4388,
19808,136415,1,SAHAJPUR,??????,3,Village Panchayat,4169,
19809,140896,1,SAHAJPUR,??????,3,Village Panchayat,4234,
19810,145345,3,SAHAJPUR,??????,3,Village Panchayat,4300,
19811,144441,1,SAHAJPURA,???????,3,Village Panchayat,4288,
19812,138112,1,SAHAJPURI,???????,3,Village Panchayat,4194,
19813,140498,1,SAHAJPURI,???????,3,Village Panchayat,4229,
19814,142922,1,SAHAJPURI,SAHAJPURI,3,Village Panchayat,4267,
19815,149966,1,SAHAJPURI,???????,3,Village Panchayat,4356,
19816,148119,1,SAHAJPURI KALAN (P),???????????,3,Village Panchayat,4334,
19817,147826,1,SAHAJPUR (P),SAHAJPUR (P),3,Village Panchayat,4330,
19818,139920,1,SAHALWADA,SAHALWADA,3,Village Panchayat,4222,
19819,133754,2,SAHANGAON,??????,3,Village Panchayat,4132,
19820,135064,1,SAHANIYA,???????,3,Village Panchayat,4150,
19821,135276,1,SAHANWADI,????????,3,Village Panchayat,4153,
19822,148632,1,SAHAPURA,??????,3,Village Panchayat,4340,
19823,139244,1,SAHARAN,,3,Village Panchayat,4211,
19824,136416,1,SAHARI,?????,3,Village Panchayat,4169,
19825,138792,1,SAHAROG,?????,3,Village Panchayat,4206,
19826,151395,1,SAHARYA,?????,3,Village Panchayat,4375,
19827,151266,1,SAHASRAM,??????,3,Village Panchayat,4373,
19828,131896,1,SAHAWAJPUR,????????,3,Village Panchayat,4103,
19829,144119,1,SAHAWAN,?????,3,Village Panchayat,4284,
19830,147576,1,SAHAWAN,?????,3,Village Panchayat,4326,
19831,146759,1,SAHEBA,?????,3,Village Panchayat,4317,
19832,138584,2,SAHEJALA,??????,3,Village Panchayat,4203,
19833,132699,1,SAHEKI,?????,3,Village Panchayat,4114,
19834,139873,2,SAHELI,SAHELI,3,Village Panchayat,4221,
19835,147295,1,SAHIJANA NO. 1,?????? ??. 1,3,Village Panchayat,4323,
19836,147296,1,SAHIJANA NO. 2,?????? ??. 2,3,Village Panchayat,4323,
19837,148957,1,SAHIJANA UBARI,???????????,3,Village Panchayat,4344,
19838,152187,1,SAHIJANHA,???????,3,Village Panchayat,4385,
19839,144879,1,SAHILWARA,SAHILWARA,3,Village Panchayat,4294,
19840,136017,1,SAHJADPURA,?????????,3,Village Panchayat,4163,
19841,154470,1,SAHJAKHEDIKHEJRA,????????,3,Village Panchayat,4411,
19842,142790,1,SAHJAR,????,3,Village Panchayat,4265,
19843,147497,1,SAHLOLWA,???????,3,Village Panchayat,4325,
19844,236270,1,SAHODARI,??????,3,Village Panchayat,4103,
19845,139311,1,SAHONA,?????,3,Village Panchayat,4212,
19846,135837,1,SAHPANI,SAHPANI,3,Village Panchayat,4160,
19847,148544,1,SAHPUR,??????,3,Village Panchayat,4339,
19848,135434,1,SAHPURA,,3,Village Panchayat,4155,
19849,134030,2,SAHROLI,SAHROLI,3,Village Panchayat,4136,
19850,149967,1,SAHSANA,?????,3,Village Panchayat,4356,
19851,140812,1,SAHSAN (DHANETA),???? (?????),3,Village Panchayat,4233,
19852,139370,3,SAHSARI,,3,Village Panchayat,4213,
19853,136232,1,SAHSNA,?????,3,Village Panchayat,4166,
19854,152093,1,SAHUAR,?????,3,Village Panchayat,4383,
19855,145959,1,SAHUKHEDI,SAHUKHEDI,3,Village Panchayat,4307,
19856,141953,1,Saida,Saida,3,Village Panchayat,4252,
19857,134852,1,SAIDARA,SAIDARA,3,Village Panchayat,4147,
19858,133424,1,SAIKHANDARA,??????????,3,Village Panchayat,4126,
19859,133684,1,SAIKHEDA,???????,3,Village Panchayat,4131,
19860,133755,2,SAIKHEDA,???????,3,Village Panchayat,4132,
19861,135905,1,SAIKHEDA,???????,3,Village Panchayat,4161,
19862,142393,1,SAIKHEDA,????????,3,Village Panchayat,4258,
19863,142447,1,SAIKHEDA,???????,3,Village Panchayat,4259,
19864,142627,1,SAIKHEDA,SAIKHEDA,3,Village Panchayat,4262,
19865,145633,3,SAIKHEDA,????????,3,Village Panchayat,4304,
19866,145557,1,SAI KHEDA,????????,3,Village Panchayat,4303,
19867,134588,1,SAIKHEDA KALAN,??????????,3,Village Panchayat,4143,
19868,134589,1,SAIKHEDA KHURD,????????????,3,Village Panchayat,4143,
19869,133756,2,SAIKHEDAKURD,????????????,3,Village Panchayat,4132,
19870,148209,1,SAIKHEDA (P),???????,3,Village Panchayat,4335,
19871,142267,1,SAIKHEDI,????????,3,Village Panchayat,4256,
19872,132756,3,SAILA,????,3,Village Panchayat,4115,
19873,135065,1,SAILA,????,3,Village Panchayat,4150,
19874,149537,1,SAILA,SAILA,3,Village Panchayat,4350,
19875,142394,5,SAILANI,??????,3,Village Panchayat,4258,
19876,245659,1,SAILANI,??????,3,Village Panchayat,4205,
19877,141840,2,Sailarpur,Sailarpur,3,Village Panchayat,4250,
19878,136417,1,SAILWADA MAL,??????? ???,3,Village Panchayat,4169,
19879,138163,2,SAILWAR,??????,3,Village Panchayat,4195,
19880,140961,1,SAILWARA,???????,3,Village Panchayat,4235,
19881,153770,1,SAIMDHARI,???????,3,Village Panchayat,4402,
19882,134190,1,SAINA,?????,3,Village Panchayat,4138,
19883,134191,1,SAIPURA,???????,3,Village Panchayat,4138,
19884,152909,1,SAIPURA,SAIPURA,3,Village Panchayat,4393,
19885,134670,1,SAIRORA,SAIRORA,3,Village Panchayat,4144,
19886,134428,1,SAISTA KHEDI,,3,Village Panchayat,4141,
19887,138395,1,SAIYADPUR,???????,3,Village Panchayat,4200,
19888,151327,2,SAJAI,????,3,Village Panchayat,4374,
19889,132128,2,SAJAN MAHUKALA,?????????,3,Village Panchayat,4106,
19890,141204,2,SAJANPUR,???????,3,Village Panchayat,4240,
19891,149538,1,SAJANWADA,SAJANWADA,3,Village Panchayat,4350,
19892,152094,2,SAJAPANI,????????,3,Village Panchayat,4383,
19893,131688,1,SAJATOLA,SAJATOLA,3,Village Panchayat,4101,
19894,141116,1,SAJAWANI CHOTI,??????????,3,Village Panchayat,4238,
19895,146621,2,SAJAWATA,???????,3,Village Panchayat,4315,
19896,135838,1,SAJBA,SAJBA,3,Village Panchayat,4160,
19897,141261,2,SAJELI MALJLI SHAT,SAJELI MALJLI SHAT,3,Village Panchayat,4241,
19898,141262,2,SAJELI NANYA SHAT,SAJELI NANYA SHAT,3,Village Panchayat,4241,
19899,141264,2,SAJELISURJI MOGJI SHAT,SAJELISURJI MOGJI SHAT,3,Village Panchayat,4241,
19900,141263,2,SAJELI TEJA BHIMJI SHAT,SAJELI TEJA BHIMJI SHAT,3,Village Panchayat,4241,
19901,141016,1,SAJHGAON,???????,3,Village Panchayat,4236,
19902,147577,1,SAJI,????,3,Village Panchayat,4326,
19903,147765,7,SAJI (P),????,3,Village Panchayat,4329,
19904,148791,2,SAJJANPUR,?????????,3,Village Panchayat,4342,
19905,135962,1,SAJKUHI,SAJKUHI,3,Village Panchayat,4162,
19906,134590,1,SAJNI RYT,????? ????,3,Village Panchayat,4143,
19907,137840,1,SAJOD,?????,3,Village Panchayat,4189,
19908,150910,1,SAJOD,?????,3,Village Panchayat,4368,
19909,135359,2,SAJPANI,,3,Village Panchayat,4154,
19910,149646,1,SAJPANI,???????,3,Village Panchayat,4352,
19911,135225,1,SAJWA,,3,Village Panchayat,4152,
19912,132872,1,SAJWANI,??????,3,Village Panchayat,4117,
19913,152487,1,SAJWANI KALA,SAJWANI KALA,3,Village Panchayat,4388,
19914,132873,1,SAJWANI KHAM,?????? ??,3,Village Panchayat,4117,
19915,142628,2,SAKA,SAKA,3,Village Panchayat,4262,
19916,132914,1,SAKAD,?????,3,Village Panchayat,4118,
19917,133236,1,SAKAD,????,3,Village Panchayat,4123,
19918,133425,1,SAKADEHI,????????,3,Village Panchayat,4126,
19919,132464,1,SAKADI,?????,3,Village Panchayat,4111,
19920,137957,1,SAKALDA,???????,3,Village Panchayat,4191,
19921,151871,1,SAKALPUR,??????,3,Village Panchayat,4381,
19922,150165,1,SAKANDI,SAKANDI,3,Village Panchayat,4358,
19923,150267,1,SAKARA,????,3,Village Panchayat,4359,
19924,132262,1,SAKARI,????,3,Village Panchayat,4108,
19925,153579,1,SAKARI,?????,3,Village Panchayat,4400,
19926,144965,2,SAKARIYA,??????,3,Village Panchayat,4295,
19927,148885,2,SAKARIYA,SAKARIYA,3,Village Panchayat,4343,
19928,150327,2,SAKARIYA,??????,3,Village Panchayat,4360,
19929,153827,5,SAKARIYA,??????,3,Village Panchayat,4403,
19930,141509,2,SAKARJA,?????,3,Village Panchayat,4245,
19931,146485,1,SAKARKHEDI,?????????,3,Village Panchayat,4313,
19932,132039,1,SAKARRA,SAKARRA,3,Village Panchayat,4105,
19933,147297,1,SAKARVAT,?????,3,Village Panchayat,4323,
19934,135226,1,SAKARWADA,,3,Village Panchayat,4152,
19935,139153,1,SAKATPUR,??????,3,Village Panchayat,4210,
19936,143682,1,SAKATPUR,??????,3,Village Panchayat,4278,
19937,139312,1,SAKATPURA,???????,3,Village Panchayat,4212,
19938,136167,1,SAKAUR,????,3,Village Panchayat,4165,
19939,141510,2,SAKDI,?????,3,Village Panchayat,4245,
19940,152971,2,SAKERA BHADARAN,SAKERA BHADARAN,3,Village Panchayat,4394,
19941,152972,2,SAKERA KHURD,SAKERA KHURD,3,Village Panchayat,4394,
19942,139825,1,SAKET,SAKET,3,Village Panchayat,4220,
19943,136233,1,SAKHA,????,3,Village Panchayat,4166,
19944,149861,1,SAKHADEHI,????????,3,Village Panchayat,4355,
19945,151567,1,SAKHANOR,??????,3,Village Panchayat,4377,
19946,139056,3,SAKHATPUR,??????,3,Village Panchayat,4209,
19947,150911,2,SAKHEDI,?????,3,Village Panchayat,4368,
19948,150166,1,SAKHI,SAKHI,3,Village Panchayat,4358,
19949,150268,1,SAKHI,????,3,Village Panchayat,4359,
19950,148958,1,SAKHOHA KHURD,??????????,3,Village Panchayat,4344,
19951,152589,2,SAKHOUHA,?????,3,Village Panchayat,4389,
19952,143554,1,SAKHTALI,SAKHTALI,3,Village Panchayat,4276,
19953,138005,1,SAKKA MAL,????? ???,3,Village Panchayat,4192,
19954,154380,1,SAKLON,SAKLON,3,Village Panchayat,4410,
19955,131578,1,SAKOLA,SAKOLA,3,Village Panchayat,4099,
19956,139154,1,SAKONYA,????????,3,Village Panchayat,4210,
19957,152838,2,SAKOOLI,?????,3,Village Panchayat,4392,
19958,131655,1,SAKRA,SAKRA,3,Village Panchayat,4100,
19959,140813,1,SAKRA,????,3,Village Panchayat,4233,
19960,154288,1,SAKRAI,?????,3,Village Panchayat,4409,
19961,132959,1,SAKRALI BUJURG,?????? ???????,3,Village Panchayat,4119,
19962,146681,4,SAKRAWADA,???????,3,Village Panchayat,4316,
19963,133879,1,SAKRAYA,??????,3,Village Panchayat,4134,
19964,149647,1,SAKRI,????,3,Village Panchayat,4352,
19965,149799,1,SAKRI,SAKRI,3,Village Panchayat,4354,
