Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name,Ward Name (In Local),
273549,Konnu,Village Panchayat,LONGDING,Pongchau,1219367,11,Konnu-XI,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219368,1,Pongchau-I,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219369,2,Pongchau-II,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219370,3,Pongchau-III,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219371,4,Pongchau-IV,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219372,5,Pongchau-V,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219373,6,Pongchau-VI,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219374,7,Pongchau-VII,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219375,8,Pongchau-VIII,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219376,9,Pongchau-IX,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219377,10,Pongchau-X,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219378,11,Pongchau-XI,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219379,12,Pongchau-XII,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219380,13,Pongchau-XIII,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219381,14,Pongchau-XIV,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219382,15,Pongchau-XV,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219383,16,Pongchau-XVI,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219384,17,Pongchau-XVII,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219385,18,Pongchau-XVIII,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219386,19,Pongchau-XIX,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219387,20,Pongchau-XX,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219388,21,Pongchau-XXI,,
273547,Pongchau,Village Panchayat,LONGDING,Pongchau,1219389,22,Pongchau-XXII,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219293,1,Chatting-I,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219294,2,Chatting-II,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219295,3,Chatting-III,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219296,4,Chatting-IV,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219297,5,Chatting-V,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219298,6,Chatting-VI,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219299,7,Chatting-VII,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219300,8,Chatting-VIII,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219301,9,Chatting-IX,,
273544,Chatting,Village Panchayat,LONGDING,Pumao,1219302,10,Chatting-X,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219303,1,Longkhaw-I,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219304,2,Longkhaw-II,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219305,3,Longkhaw-III,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219306,4,Longkhaw-IV,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219307,5,Longkhaw-V,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219308,6,Longkhaw-VI,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219309,7,Longkhaw-VII,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219310,8,Longkhaw-VIII,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219311,9,Longkhaw-IX,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219312,10,Longkhaw-X,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219313,11,Longkhaw-XI,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219314,12,Longkhaw-XII,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219315,13,Longkhaw-XIII,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219316,14,Longkhaw-XIV,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219317,15,Longkhaw-XV,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219318,16,Longkhaw-XVI,,
273546,Longkhaw,Village Panchayat,LONGDING,Pumao,1219319,17,Longkhaw-XVII,,
273545,Maihua,Village Panchayat,LONGDING,Pumao,1219320,1,Maihua-I,,
273545,Maihua,Village Panchayat,LONGDING,Pumao,1219321,2,Maihua-II,,
273545,Maihua,Village Panchayat,LONGDING,Pumao,1219322,3,Maihua-III,,
273545,Maihua,Village Panchayat,LONGDING,Pumao,1219323,4,Maihua-IV,,
273545,Maihua,Village Panchayat,LONGDING,Pumao,1219324,5,Maihua-V,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219325,1,Pumao-I,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219326,2,Pumao-II,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219327,3,Pumao-III,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219328,4,Pumao-IV,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219329,5,Pumao-V,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219330,6,Pumao-VI,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219331,7,Pumao-VII,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219332,8,Pumao-VIII,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219333,9,Pumao-IX,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219334,10,Pumao-X,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219335,11,Pumao-XI,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219336,12,Pumao-XII,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219337,13,Pumao-XIII,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219338,14,Pumao-XIV,,
273543,Pumao,Village Panchayat,LONGDING,Pumao,1219339,15,Pumao-XV,,
273535,Chongkhaw,Village Panchayat,LONGDING,Wakka,1219202,1,Chongkhaw-I,,
273535,Chongkhaw,Village Panchayat,LONGDING,Wakka,1219203,2,Chongkhaw-II,,
273535,Chongkhaw,Village Panchayat,LONGDING,Wakka,1219204,3,Chongkhaw-III,,
273535,Chongkhaw,Village Panchayat,LONGDING,Wakka,1219205,4,Chongkhaw-IV,,
273535,Chongkhaw,Village Panchayat,LONGDING,Wakka,1219206,5,Chongkhaw-V,,
273537,Kampong,Village Panchayat,LONGDING,Wakka,1219207,1,Khampong,,
273537,Kampong,Village Panchayat,LONGDING,Wakka,1219208,2,Chop-I,,
273537,Kampong,Village Panchayat,LONGDING,Wakka,1219209,3,Chop-II,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219210,1,Khanu-I,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219211,2,Khanu-II,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219212,3,Khanu-III,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219213,4,Khanu-IV,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219214,5,Khanu-V,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219215,6,Khanu-VI,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219216,7,Khanu-VII,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219217,8,Khanu-VIII,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219218,9,Khanu-IX,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219219,10,Khanu-X,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219220,11,Khanu-XI,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219221,12,Khanu-XII,,
273536,Khanu,Village Panchayat,LONGDING,Wakka,1219222,13,Khanu-XIII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219223,1,Wakka-I,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219224,2,Wakka-II,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219225,3,Wakka-III,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219226,4,Wakka-IV,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219227,5,Wakka-V,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219228,6,Wakka-VI,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219229,7,Wakka-VII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219230,8,Wakka-VIII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219231,9,Wakka-IX,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219232,10,Wakka-X,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219233,11,Wakka-XI,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219234,12,Wakka-XII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219235,13,Wakka-XIII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219236,14,Wakka-XIV,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219237,15,Wakka-XV,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219238,16,Wakka-XVI,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219239,17,Wakka-XVII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219240,18,Wakka-XVIII,,
273534,Wakka,Village Panchayat,LONGDING,Wakka,1219241,19,Wakka-XIX,,
102788,ANPUM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220806,1,A/1 Upper Anpun,,
102788,ANPUM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220807,2,A/2 Upper Anpun,,
102788,ANPUM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220808,3,A/3 Upper Anpun,,
102788,ANPUM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220809,4,A/4 Upper Anpun,,
102788,ANPUM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220810,5,A/5 Upper Anpun,,
102789,ANPUM-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220811,1,B/1 Lower Anpum,,
102789,ANPUM-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220812,2,B/2 Lower Anpum,,
102789,ANPUM-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220813,3,B/3 Lower Anpum,,
102789,ANPUM-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220814,4,B/4 Lower Anpum,,
102789,ANPUM-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220815,5,B/5 Lower Anpum,,
102790,BANGO,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220795,1,1/1 Banggo,,
102790,BANGO,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220796,2,1/2 Banggo,,
102790,BANGO,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220797,3,1/3 Banggo,,
102791,BIJARI-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220816,1,A/1 Luklung-Babi,,
102791,BIJARI-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220817,2,A/2 Luklung,,
102791,BIJARI-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220818,3,A/3 Luklung,,
102792,BIJARI-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220819,1,B/1 Idu-Parlar,,
102792,BIJARI-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220820,2,B/2 Idu-Parlar,,
102792,BIJARI-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220821,3,B/3 Idu-Parlar,,
102793,BIJARI-C,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220822,1,C/1 Lasum-Gandi,,
102793,BIJARI-C,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220823,2,C/2 Lasum,,
102793,BIJARI-C,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220824,3,C/3 Lasum,,
102794,BOMJIR,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220825,1,1/1 Bomjir,,
102794,BOMJIR,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220826,2,1/2 Bomjir,,
102794,BOMJIR,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220827,3,1/3 Bomjir,,
102794,BOMJIR,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220828,4,1/4 Bomjir,,
102795,LOKLUNG-KALING,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220803,1,1/1 Luklung/Kaling,,
102795,LOKLUNG-KALING,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220804,2,1/2 Luklung/Kaling,,
102795,LOKLUNG-KALING,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220805,3,1/3 Luklung/Kaling,,
102797,PAGLAM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220785,1,A/1 Upper Paglam,,
102797,PAGLAM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220786,2,A/2 Upper Paglam,,
102797,PAGLAM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220787,3,A/3 Upper Paglam,,
102797,PAGLAM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220788,4,A/4 Upper Paglam,,
102797,PAGLAM-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220789,5,A/5 Upper Paglam,,
102796,PAGLAM- B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220790,1,B/1 Lower Paglam,,
102796,PAGLAM- B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220791,2,B/2 Lower Paglam,,
102796,PAGLAM- B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220792,3,B/3 Lower Paglam,,
102796,PAGLAM- B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220793,4,B/4 Lower Paglam,,
102796,PAGLAM- B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220794,5,B/5 Lower Paglam,,
102798,POBLUNG-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220841,1,A/1 Poblung (A),,
102798,POBLUNG-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220842,2,A/2 Poblung (A),,
102798,POBLUNG-A,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220843,3,A/3 Poblung (A),,
102799,POBLUNG-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220844,1,B/1 Poblung (B),,
102799,POBLUNG-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220845,2,B/2 Poblung (B),,
102799,POBLUNG-B,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220846,3,B/3 Poblung (B),,
102800,POBLUNG-C,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,2414236,1,C/1 Poblung (C),,
102800,POBLUNG-C,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,2414237,2,C/2 Poblung (C),,
102800,POBLUNG-C,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,2414238,3,C/3 Poblung (C),,
102801,REMI,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220835,1,1/1 Remi,,
102801,REMI,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220836,2,1/2 Remi,,
102801,REMI,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220837,3,1/3 Remi,,
102802,SIRANG,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220838,1,1/1 Sirang,,
102802,SIRANG,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220839,2,1/2 Sirang,,
102802,SIRANG,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220840,3,1/3 Sirang,,
102803,TAPAT-KAPANG,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220829,1,1/1 Tapat/Kapang,,
102803,TAPAT-KAPANG,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220830,2,1/2 Tapat/Kapang,,
102803,TAPAT-KAPANG,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220831,3,1/3 Tapat/Kapang,,
102804,TINALI KEBA,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220798,1,1/1 Keba/Tinali,,
102804,TINALI KEBA,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220799,2,1/2 Keba/Tinali,,
102804,TINALI KEBA,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220800,3,1/3 Keba/Tinali,,
102804,TINALI KEBA,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220801,4,1/4 Keba/Tinali,,
102804,TINALI KEBA,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220802,5,1/5 Keba/Tinali,,
102805,YAPGO,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220832,1,1/1 Yapgo,,
102805,YAPGO,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220833,2,1/2 Yapgo,,
102805,YAPGO,Village Panchayat,LOWER DIBANG VALLEY,DAMBUK,1220834,3,1/3 Yapgo,,
102806,ALONI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221024,1,1/1 Esoli,,
102806,ALONI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221025,2,1/2 Eyanli,,
102806,ALONI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221026,3,1/3 Aloni,,
102806,ALONI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221027,4,1/4 Brinli,,
102807,BRINLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221028,1,1/1 Brinli,Brinli,
102807,BRINLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221029,2,1/2 Aranli/Pinli,Aranli/Pinli,
102807,BRINLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,2068992,3,1/3 Adopowa,Adopowa,
102808,DESALI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221030,1,1/1 Duchuli,,
102808,DESALI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221031,2,1/2 Desali,,
102808,DESALI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221032,3,1/3 Desali,,
102808,DESALI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221033,4,1/4 Chanli,,
102809,DONLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221041,1,1/1 Donli,,
102809,DONLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221042,2,1/2 Taloni,,
102809,DONLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221043,3,1/3 Chuingo,,
102810,ELOPE,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221020,1,1/1 Atingo,,
102810,ELOPE,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221021,2,1/2 Abrango,,
102810,ELOPE,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221022,3,1/3 Elope,,
102810,ELOPE,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221023,4,1/4 Apanli,,
102811,HUNLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221016,1,1/1 Hunli,,
102811,HUNLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221017,2,1/2 Hunli,,
102811,HUNLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221018,3,1/3 Hunli,,
102811,HUNLI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221019,4,1/4 Hunli,,
102812,JAMUPANI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221038,1,1/1 Jamupani,,
102812,JAMUPANI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221039,2,1/2 Hukani,,
102812,JAMUPANI,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221040,3,1/3 Marongo,,
102813,MITAKA,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221034,1,1/1 Mitaka,,
102813,MITAKA,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221035,2,1/2 Dopowa,,
102813,MITAKA,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221036,3,1/3 Hohani/Solungo,,
102813,MITAKA,Village Panchayat,LOWER DIBANG VALLEY,HUNLI-DESALI,1221037,4,1/4 Ruingo,,
102814,ABALI-I AND II,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220883,1,1/1 Abali I and II Khinjili,,
102814,ABALI-I AND II,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220884,2,1/2 Abali I and II Khinjili,,
102814,ABALI-I AND II,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220885,3,1/3 Abali I and II Khinjili,,
102814,ABALI-I AND II,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220886,4,1/4 Abali I and II Khinjili,,
102814,ABALI-I AND II,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220887,5,1/5 Abali I and II Khinjili,,
102815,IDULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220888,1,1/1 Iduli,,
102815,IDULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220889,2,1/2 Iduli,,
102815,IDULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220890,3,1/3 Iduli,,
102815,IDULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220891,4,1/4 Iduli,,
102815,IDULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220892,5,1/5 Iduli,,
102816,IMULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220896,1,1/1 Emuli-Kabang,,
102816,IMULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220897,2,1/2 Emuli,,
102816,IMULI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220898,3,1/3 Emuli,,
102817,OLD ABALI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220878,1,1/1 Abali-Arango,,
102817,OLD ABALI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220879,2,1/2 Abali-Arango,,
102817,OLD ABALI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220880,3,1/3 Abali-Arango,,
102817,OLD ABALI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220881,4,1/4 Abali-Arango,,
102817,OLD ABALI,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220882,5,1/5 Abali-Arango,,
102818,RUKMO,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220893,1,1/1 Rumko,,
102818,RUKMO,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220894,2,1/2 Rumko,,
102818,RUKMO,Village Panchayat,LOWER DIBANG VALLEY,IDULI,1220895,3,1/3 Rumko,,
102819,ABANGO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220861,1,1/1 Abango,,
102819,ABANGO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220862,2,1/2 Abango,,
102819,ABANGO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220863,3,1/3 Abango,,
102819,ABANGO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220864,4,1/4 Abango,,
102820,BHISMAKNAGAR,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220874,1,1/1 Bishmaknagar,,
102820,BHISMAKNAGAR,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220875,2,1/2 Bishmaknagar,,
102820,BHISMAKNAGAR,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220876,3,1/3 Bishmaknagar,,
102820,BHISMAKNAGAR,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220877,4,1/4 Bishmaknagar,,
102821,DENLO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220865,1,1/1 Denlo,,
102821,DENLO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220866,2,1/2 Denlo,,
102821,DENLO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220867,3,1/3 Denlo,,
102821,DENLO,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220868,4,1/4 Denlo,,
102822,INJONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220869,1,1/1 Injonu,,
102822,INJONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220870,2,1/2 Injonu,,
102822,INJONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220871,3,1/3 Injonu,,
102822,INJONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220872,4,1/4 Injonu,,
102822,INJONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220873,5,1/5 Injonu,,
102823,KORONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220856,1,1/1 Koronu,,
102823,KORONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220857,2,1/2 Koronu,,
102823,KORONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220858,3,1/3 Koronu,,
102823,KORONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220859,4,1/4 Koronu,,
102823,KORONU,Village Panchayat,LOWER DIBANG VALLEY,KORONU,1220860,5,1/5 Koronu,,
102824,BOLUNG-I,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220926,1,1/1 Bolung-I,,
102824,BOLUNG-I,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220927,2,1/2 Bolung-I,,
102824,BOLUNG-I,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220928,3,1/3 Bolung-I,,
102824,BOLUNG-I,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220929,4,1/4 Bolung-I,,
102824,BOLUNG-I,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220930,5,1/5 Bolung-I,,
102824,BOLUNG-I,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220931,6,1/6 Bolung-I,,
102825,BOLUNG-II,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220932,1,1/1 Bolung-II,,
102825,BOLUNG-II,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220933,2,1/2 Bolung-II,,
102825,BOLUNG-II,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220934,3,1/3 Bolung-II,,
102825,BOLUNG-II,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220935,4,1/4 Bolung-II,,
102825,BOLUNG-II,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220936,5,1/5 Bolung-II,,
102826,BOLUNG-III,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220937,1,1/1 Bolung-III,,
102826,BOLUNG-III,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220938,2,1/2 Bolung-III,,
102826,BOLUNG-III,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220939,3,1/3 Bolung-III,,
102826,BOLUNG-III,Village Panchayat,LOWER DIBANG VALLEY,MEKA,1220940,4,1/4 Bolung-III,,
