Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
290059,Sursand,1306781,7,Sursand(NP)-Ward No.7
249661,Behea,59636,7,Behea (NP) - Ward No.7
249567,Dhaka,1299108,18,Dhaka (NP) - Ward No.18
249595,Katihar,1299452,44,Katihar (M Corp.) - Ward No.44
276646,Nasriganj,1298409,7,Nasariganj (NP) - Ward No.07
249615,Sonepur,1298932,10,Sonepur (NP) - Ward No.10
249633,Banka,71196,14,Banka(M) - Ward No.14
249670,Sasaram,1298170,34,Sasaram (M) - Ward No.34
249650,Patna,36435,25,Patna (M Corp.) - Ward No.25
249561,Narkatiaganj,1299052,21,Narkatiaganj (NP) - Ward No.21
249644,Islampur,59559,14,Islampur (NP) - Ward No.14
277098,Bakhtiyarpur,1298639,22,Bakhtiyarpur (M) - Ward No.22
249656,Barh,1298214,25,Barh (M) - Ward No.25
249665,Buxar,1298790,28,Buxar (M) - Ward No.28
249638,Barahiya,3691,15,Barahiya (NP) - Ward No.15
249638,Barahiya,3697,21,Barahiya (NP) - Ward No.21
249585,Jogabani,35760,4,Jogabani (NP) - Ward No.4
249590,Kishanganj,35813,6,Kishanganj (M) - Ward No.6
249579,Madhubani,35719,21,Madhubani (M) - Ward No.21
249562,Bagaha,35530,2,Bagaha (M) - Ward No.2
253281,ARWAL,1298838,5,Arwal (M) - Ward No.5
249595,Katihar,1299443,35,Katihar (M Corp.) - Ward No.35
249570,Areraj,35624,1,Areraj (NP) - Ward No.1
249672,Jehanabad,1298821,24,Jehanabad (M) - Ward No.24
249590,Kishanganj,35809,2,Kishanganj (M) - Ward No.2
249596,Manihari,35891,7,Manihari (NP) - Ward No.7
249568,Motihari,1299080,37,Motihari (M) - Ward No.37
249619,Samastipur,1299217,22,Samastipur (M) - Ward No.22
249567,Dhaka,1299107,17,Dhaka (NP) - Ward No.17
249590,Kishanganj,35834,27,Kishanganj (M) - Ward No.27
249611,Rivilganj,36043,9,Revilganj (NP)- Ward No.9
249573,Bairgania,35644,10,Bairgania (NP) - Ward No.10
249621,Dalsinghsarai,59435,4,Dalsinghsarai (NP) - Ward No.4
249561,Narkatiaganj,1299051,20,Narkatiaganj (NP) - Ward No.20
249612,Chapra,36059,12,Chapra (M Corp.) - Ward No.12
249581,Ghoghardiha,35729,2,Ghoghardiha (NP) - Ward No.2
249650,Patna,1298537,68,Patna (M Corp.) - Ward No.68
249674,Daudnagar,59666,13,Daudnagar (M) - Ward No.13
276646,Nasriganj,1298414,12,Nasariganj (NP) - Ward No.12
249566,Sugauli,62510,1,Sugauli (NP) - Ward No.1
249648,Danapur,1298548,20,Danapur Nizamat (M) - Ward No.20
249633,Banka,1307120,26,Banka(M) - Ward No.26
249626,Gogri Jamalpur,36242,17,Gogri Jamalpur (NP) - Ward No.17
249589,Bahadurganj,1299523,11,Bahadurganj (NP) - Ward No.11
249618,Mahnar,36152,15,Mahnar Bazar (M) - Ward No.15
249648,Danapur,1298565,37,Danapur Nizamat (M) - Ward No.37
249664,Dumraon,36673,8,Dumraon (M) - Ward No.8
249664,Dumraon,1298261,26,Dumraon (M) - Ward No.26
277126,Kesaria,1299115,5,Kesaaria (NP) - Ward No.5
249587,Araria,35785,9,Araria (M) - Ward No.9
249665,Buxar,36678,2,Buxar (M) - Ward No.2
249672,Jehanabad,36765,2,Jehanabad (M) - Ward No.2
249595,Katihar,62572,21,Katihar (M Corp.) - Ward No.21
277098,Bakhtiyarpur,1298623,6,Bakhtiyarpur (M) - Ward No.6
276406,BARSOI,1299462,9,Barsoi (NP) - Ward No.9
249583,Birpur,1299504,8,Birpur (NP) - Ward No.8
249579,Madhubani,35712,14,Madhubani (M) - Ward No.14
249665,Buxar,36689,13,Buxar (M) - Ward No.13
249615,Sonepur,1298937,15,Sonepur (NP) - Ward No.15
290059,Sursand,1306792,18,Sursand(NP)-Ward No.18
249560,Ramnagar,62509,7,Ramnagar (NP) - Ward No.7
249563,Chanpatia,35551,4,Chanpatia (NP) - Ward No.4
249685,Warisaliganj,36879,4,Warisaliganj (NP) - Ward No.4
249618,Mahnar,36142,5,Mahnar Bazar (M) - Ward No.5
249650,Patna,36425,15,Patna (M Corp.) - Ward No.15
249606,Gopalganj,35980,1,Gopalganj (M) - Ward No.1
253219,sahebganj,71901,6,Sahebganj (NP) - Ward No.6
249588,Thakurganj,35798,6,Thakurganj (NP) - Ward No.6
249576,Dumra,1298356,9,Dumra (NP) - Ward No.9
249586,Forbesganj,35762,2,Forbesganj (M) - Ward No.2
249650,Patna,36418,8,Patna (M Corp.) - Ward No.8
249583,Birpur,1299503,7,Birpur (NP) - Ward No.7
249649,Khagaul,36406,11,Khagaul (M) - Ward No.11
249622,Rosera,36177,5,Rosera (NP) - Ward No.5
277129,Bakhri,1298322,13,Bakhri (NP) - Ward No.13
277103,Barbigha,1299292,22,Barbigha (M) - Ward No.22
249612,Chapra,36076,29,Chapra (M Corp.) - Ward No.29
249650,Patna,36438,28,Patna (M Corp.) - Ward No.28
249687,Jamui,1299297,15,Jamui (M) - Ward No.15
249592,Purnea,35853,3,Purnia (M Corp.) - Ward No.3
249612,Chapra,36049,2,Chapra (M Corp.) - Ward No.2
249573,Bairgania,35643,9,Bairgania (NP) - Ward No.9
249616,Lalganj,1298120,13,Lalganj (NP) - Ward No.13
249642,Biharsharif,59539,26,Bihar (M) - Ward No.26
277127,Pakri Dayal,1298147,11,Pakridayal (NP) - Ward No.11
249599,Saharsa,59379,25,Saharsa (M) - Ward No.25
253219,sahebganj,71833,1,Sahebganj (NP) - Ward No.1
249674,Daudnagar,59659,6,Daudnagar (M) - Ward No.6
277103,Barbigha,1299278,8,Barbigha (M) - Ward No.8
276643,Bihat,1298238,22,Bihat (M) - Ward No.22
249563,Chanpatia,35552,5,Chanpatia (NP) - Ward No.5
249595,Katihar,62563,12,Katihar (M Corp.) - Ward No.12
249634,Munger,36271,15,Munger (M Corp.) - Ward No.15
276643,Bihat,1298241,25,Bihat (M) - Ward No.25
277125,Mahua,1299175,8,Mahua (NP) - Ward No.8
249584,Supaul,1298299,18,Supaul (M) - Ward No.18
249656,Barh,1298211,22,Barh (M) - Ward No.22
249596,Manihari,35895,11,Manihari (NP) - Ward No.11
249615,Sonepur,1298941,19,Sonepur (NP) - Ward No.19
249674,Daudnagar,59656,3,Daudnagar (M) - Ward No.3
249680,Gaya,1298810,52,Gaya (M Corp.) - Ward No.52
249639,Lakhisarai,3706,21,Lakhisarai (M) - Ward No.21
249659,Arrah,1298012,34,Arrah (M Corp.) - Ward No.34
249638,Barahiya,3695,19,Barahiya (NP) - Ward No.19
249684,Nawada,36875,16,Nawada (M) - Ward No.16
253281,ARWAL,1298844,11,Arwal (M) - Ward No.11
249603,Muzaffarpur,59389,7,Muzaffarpur (M Corp.) - Ward No.7
249682,Sherghati,3629,6,Sherghati (NP) - Ward No.6
253281,ARWAL,1298843,10,Arwal (M) - Ward No.10
249563,Chanpatia,1299060,12,Chanpatia (NP) - Ward No.12
249666,Bhabua,1298748,20,Bhabua (M) - Ward No.20
249579,Madhubani,35713,15,Madhubani (M) - Ward No.15
249634,Munger,36265,9,Munger (M Corp.) - Ward No.9
249650,Patna,1298522,53,Patna (M Corp.) - Ward No.53
249635,Jamalpur,59513,25,Jamalpur (M) - Ward No.25
249632,Amarpur,4424,5,Amarpur (NP) - Ward No.5
249616,Lalganj,36114,7,Lalganj (NP) - Ward No.7
249608,Siwan,36021,23,Siwan (M) - Ward No.23
249680,Gaya,1298807,49,Gaya (M Corp.) - Ward No.49
249568,Motihari,35601,1,Motihari (M) - Ward No.1
249629,Sultanganj,5947,14,Sultanganj (NP) - Ward No.14
249573,Bairgania,1299000,16,Bairgania (NP) - Ward No.16
249564,Bettiah,35576,21,Bettiah (M) - Ward No.21
249649,Khagaul,36407,12,Khagaul (M) - Ward No.12
249590,Kishanganj,35823,16,Kishanganj (M) - Ward No.16
276644,Bikarm,1298668,9,Bikram (M) - Ward No.9
249577,Janakpur Road,62525,2,Janakpur Road (NP) - Ward No.2
249665,Buxar,1298777,15,Buxar (M) - Ward No.15
249639,Lakhisarai,36328,10,Lakhisarai (M) - Ward No.10
249604,Kataiya,1298992,10,Kataiya (NP) - Ward No.10
249595,Katihar,62570,19,Katihar (M Corp.) - Ward No.19
249562,Bagaha,1299026,23,Bagaha (M) - Ward No.23
249687,Jamui,59992,7,Jamui (M) - Ward No.7
249634,Munger,1299239,44,Munger (M Corp.) - Ward No.44
249650,Patna,36436,26,Patna (M Corp.) - Ward No.26
249635,Jamalpur,59489,1,Jamalpur (M) - Ward No.1
249687,Jamui,59998,13,Jamui (M) - Ward No.13
249647,Maner,36383,10,Maner (NP) - Ward No.10
249592,Purnea,35873,23,Purnia (M Corp.) - Ward No.23
277130,Teghara,1299365,6,Bakhri (NP) - Ward No.06
249586,Forbesganj,1299431,17,Forbesganj (M) - Ward No.17
249634,Munger,1299237,42,Munger (M Corp.) - Ward No.42
249648,Danapur,59574,7,Danapur Nizamat (M) - Ward No.7
249687,Jamui,59987,2,Jamui (M) - Ward No.2
249575,Sitamarhi,35667,12,Sitamarhi (M) - Ward No.12
276406,BARSOI,1299458,5,Barsoi (NP) - Ward No.5
249645,Rajgir,36366,1,Rajgir (NP) - Ward No.1
249639,Lakhisarai,36331,13,Lakhisarai (M) - Ward No.13
265437,Parsa Bazar,1298918,11,Parsa (NP) - Ward No.11
249668,Bikramganj,59653,5,Bikramganj (M) - Ward No.5
249587,Araria,35787,11,Araria (M) - Ward No.11
249678,Nabinagar,1298877,10,Nabinagar (NP) - Ward No.10
249574,Belsand,35653,8,Belsand (NP) - Ward No.8
265437,Parsa Bazar,1298915,8,Parsa (NP) - Ward No.8
249619,Samastipur,36167,15,Samastipur (M) - Ward No.15
253219,sahebganj,71835,3,Sahebganj (NP) - Ward No.3
249683,Bodh Gaya,36853,13,Bodh Gaya (NP) - Ward No.13
277132,Simari Bakhtiyarpur,1299500,15,Simri Bakhtiyarpur (NP) - Ward No.15
249597,Madhepura,1299515,19,Madhepura (M) - Ward No.19
249574,Belsand,1299006,11,Belsand (NP) - Ward No.11
249632,Amarpur,7569,12,Amarpur (NP) - Ward No.12
249649,Khagaul,36398,3,Khagaul (M) - Ward No.3
249595,Katihar,62577,26,Katihar (M Corp.) - Ward No.26
249608,Siwan,1298946,35,Siwan (M) - Ward No.35
249674,Daudnagar,59660,7,Daudnagar (M) - Ward No.7
277125,Mahua,1299179,12,Mahua (NP) - Ward No.12
249667,Koath,36696,7,Koath (NP) - Ward No.7
249606,Gopalganj,35988,9,Gopalganj (M) - Ward No.9
249633,Banka,59483,7,Banka (M) - Ward No.7
249618,Mahnar,1298277,22,Mahnar Bazar (M) - Ward No.23
249645,Rajgir,6358,11,Rajgir (NP) - Ward No.11
249611,Rivilganj,36035,1,Revilganj (NP) - Ward No.1
290059,Sursand,1306785,11,Sursand(NP)-Ward No.11
249580,Jhanjharpur,1299201,6,Jhanjharpur (NP) - Ward No.6
249630,Bhagalpur,71899,38,Bhagalpur (M Corp.) - Ward No.38
249606,Gopalganj,1298266,24,Gopalganj (M) - Ward No.25
249670,Sasaram,36740,23,Sasaram (M) - Ward No.23
277103,Barbigha,1299282,12,Barbigha (M) - Ward No.12
249646,Silao,59563,3,Silao (NP) - Ward No.3
276645,Naubatpur,1298648,4,Naubatpur (M) - Ward No.4
249611,Rivilganj,1298433,14,Revilganj (NP) - Ward No.14
249564,Bettiah,1299018,35,Bettiah (M) - Ward No.35
277136,Balia,1298331,2,Balia (NP) - Ward No.02
249644,Islampur,59560,15,Islampur (NP) - Ward No.15
249605,Mirganj,35972,2,Mirganj (NP) - Ward No.2
249636,Haveli Kharagpur,36299,10,Kharagpur (NP) - Ward No.10
249626,Gogri Jamalpur,1299339,18,Gogri Jamalpur (NP) - Ward No.18
249560,Ramnagar,62508,6,Ramnagar (NP)- Ward No.6
249635,Jamalpur,1299249,34,Jamalpur (M) - Ward No.34
290059,Sursand,1306779,5,Sursand(NP)-Ward No.5
249652,Masaurhi,36476,12,Masaurhi (M) - Ward No.12
249611,Rivilganj,36042,8,Revilganj (NP) - Ward No.8
249587,Araria,35782,6,Araria (M) - Ward No.6
249614,Dighwara,1298900,17,Dighwara (NP) - Ward No.17
249630,Bhagalpur,59476,37,Bhagalpur (M Corp.) - Ward No.37
249568,Motihari,1299081,38,Motihari (M) - Ward No.38
249629,Sultanganj,36246,4,Sultanganj (NP) - Ward No.4
249641,Sheikhpura,1299264,21,Sheikhpura (M) - Ward No.21
249565,Raxaul,1298286,18,Raxaul Bazar (M) - Ward No.18
277131,Barauli,1298968,3,Barauli (NP) - Ward No.3
290025,Aurangabad,1306699,26,Ward No.26
249634,Munger,36274,18,Munger (M Corp.) - Ward No.18
249639,Lakhisarai,36323,5,Lakhisarai (M) - Ward No.5
249651,Phulwari Sharif,36462,10,Phulwari Sharif (M) - Ward No.10
249652,Masaurhi,36477,13,Masaurhi (M) - Ward No.13
265437,Parsa Bazar,1298929,22,Parsa (NP) - Ward No.22
249669,Nokha,36701,2,Nokha (NP) - Ward No.2
249648,Danapur,1298551,23,Danapur Nizamat (M) - Ward No.23
249599,Saharsa,59355,1,Saharsa (M) - Ward No.1
249617,Hajipur,1299163,35,Hajipur (M) - Ward No.35
253281,ARWAL,1298854,21,Arwal (M) - Ward No.21
290025,Aurangabad,1306678,5,Ward No.5
249590,Kishanganj,35811,4,Kishanganj (M) - Ward No.4
249647,Maner,36382,9,Maner (NP) - Ward No.9
249650,Patna,1298536,67,Patna (M Corp.) - Ward No.67
249560,Ramnagar,1298432,23,Ramnagar (NP) - Ward No.23
249630,Bhagalpur,59465,26,Bhagalpur (M Corp.) - Ward No.26
249562,Bagaha,1299034,31,Bagaha (M) - Ward No.31
277131,Barauli,1298975,10,Barauli (NP) - Ward No.10
249575,Sitamarhi,35676,21,Sitamarhi (M) - Ward No.21
249650,Patna,36423,13,Patna (M Corp.) - Ward No.13
249645,Rajgir,4910,18,Rajgir (NP) - Ward No.18
249639,Lakhisarai,3704,19,Lakhisarai (M) - Ward No.19
249615,Sonepur,1298943,21,Sonepur (NP) - Ward No.21
249634,Munger,36280,24,Munger (M Corp.) - Ward No.24
249600,Darbhanga,35925,8,Darbhanga (M Corp.) - Ward No.8
249634,Munger,36269,13,Munger (M Corp.) - Ward No.13
249579,Madhubani,1299184,26,Madhubani (M) - Ward No.26
249619,Samastipur,1299213,18,Samastipur (M) - Ward No.18
249636,Haveli Kharagpur,36291,2,Kharagpur (NP) - Ward No.2
249684,Nawada,2616,24,Nawada (M) - Ward No.24
249668,Bikramganj,1298718,24,Bikramganj (M) - Ward No.24
249646,Silao,59567,7,Silao (NP) - Ward No.7
249603,Muzaffarpur,71016,42,Muzaffarpur (M Corp.) - Ward No.42
277136,Balia,1298348,19,Balia (NP) - Ward No.19
249582,Nirmali,1299511,11,Nirmali (NP) - Ward No.11
249610,Mairwa,36032,2,Mairwa (NP) - Ward No.2
249630,Bhagalpur,59440,1,Bhagalpur (M Corp.) - Ward No.1
249650,Patna,1298534,65,Patna (M Corp.) - Ward No.65
249656,Barh,59587,4,Barh (M) - Ward No.4
249667,Koath,36691,2,Koath (NP) - Ward No.2
249583,Birpur,35743,3,Birpur (NP) - Ward No.3
277130,Teghara,1299366,7,Bakhri (NP) - Ward No.07
249599,Saharsa,59369,15,Saharsa (M) - Ward No.15
249571,Chakia,1299092,8,Chakia (NP) - Ward No.8
276405,KOCHAS,1298733,10,Kochas (NP) - Ward No.10
249651,Phulwari Sharif,1298571,15,Phulwari Sharif (M) - Ward No.15
249562,Bagaha,35545,17,Bagaha (M) - Ward No.17
276642,Benipur,1298043,3,Benipur (M) - Ward No. 03
249664,Dumraon,1298252,17,Dumraon (M) - Ward No.17
249625,Khagaria,36219,7,Khagaria (M) - Ward No.7
249603,Muzaffarpur,71025,48,Muzaffarpur (M Corp.) - Ward No.48
249651,Phulwari Sharif,1298583,27,Phulwari Sharif (M) - Ward No.27
249599,Saharsa,1299484,39,Saharsa (M) - Ward No.39
249630,Bhagalpur,71496,50,Bhagalpur (M Corp.) - Ward No.50
249634,Munger,36258,2,Munger (M Corp.) - Ward No.2
249600,Darbhanga,1738,47,Darbhanga (M Corp.) - Ward No.47
249687,Jamui,1299306,24,Jamui (M) - Ward No.24
249595,Katihar,62568,17,Katihar (M Corp.) - Ward No.17
277127,Pakri Dayal,1298140,4,Pakridayal (NP) - Ward No.4
249674,Daudnagar,59664,11,Daudnagar (M) - Ward No.11
249653,Fatuha,36486,5,Fatwah (M) - Ward No.5
249668,Bikramganj,1298720,26,Bikramganj (M) - Ward No.26
249595,Katihar,62552,1,Katihar (M Corp.) - Ward No.1
249592,Purnea,1299404,31,Purnia (M Corp.) - Ward No.31
249664,Dumraon,36676,11,Dumraon (M) - Ward No.11
249667,Koath,36698,9,Koath (NP) - Ward No.9
277131,Barauli,1298982,17,Barauli (NP) - Ward No.17
277103,Barbigha,1299295,25,Barbigha (M) - Ward No.25
249653,Fatuha,1298606,16,Fatwah (M) - Ward No.16
249602,Kanti,3067,9,Kanti (NP) - Ward No.9
249666,Bhabua,1298746,18,Bhabua (M) - Ward No.18
249615,Sonepur,1298934,12,Sonepur (NP) - Ward No.12
277136,Balia,1298351,22,Balia (NP) - Ward No.22
249618,Mahnar,36146,9,Mahnar Bazar (M) - Ward No.9
249632,Amarpur,7571,14,Amarpur (NP) - Ward No.14
249680,Gaya,59982,35,Gaya (M Corp.) - Ward No.35
249583,Birpur,1299501,5,Birpur (NP) - Ward No.5
249686,Hisua,2803,14,Hisua (NP) - Ward No.14
249619,Samastipur,36161,9,Samastipur (M) - Ward No.9
