Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name
272903,Tirurangadi,1295395,23,Koyilippadam
252205,Chalakudy,1293793,33,V.R.Puram
252110,Kanhangad,76261,34,MOOVARIKUNDU
272912,Parappanangadi,1295320,37,Anchuppura
272889,Kottarakkara,1294405,24,Gandhimukku
259708,Thrikkakara,1295131,32,KUNNEPARAMBU WEST
252184,Guruvayoor,1294004,29,Kandamkulam
252247,Alappuzha,77886,40,Alappuzha (M) - Ward No.40
272900,Feroke,1294672,1,Pathirikkodu
252175,Ottappalam,76487,13,AZHEEKKILAPARAMB
252194,Thrissur,75885,44,NEDUPUZHA
252194,Thrissur,75877,36,THEKKINKADU
252200,Kodungallur,78014,25,Kottappuram
252258,Attingal,50240,18,ATTAKKULAM
252110,Kanhangad,1294283,40,HOSDURG KADAPPURAM
272881,Koothattukulam,1295087,13,ArjunanMala
252160,Kozhikode,1294926,71,Athanikkal
259707,Karunagappally,1294350,4,MARUTHOORKULANGARA
252160,Kozhikode,1294920,65,Nadakkavu
252233,Thodupuzha,76114,24,KANJIRAMATTOM - Ward No.24
272881,Koothattukulam,1295096,22,Kizhakombu centre
252204,Irinjalakuda,1293993,38,Thaliyakonam South
252239,Changanassery,77703,7,S B HIGH SCHOOL - Ward No.7
252220,Kochi,77633,66,Ernakulam Central
272885,Panoor,1294134,6,East Elankadu
272900,Feroke,1294705,34,Thekkethala
252200,Kodungallur,78007,18,Nalukandam
252255,Kollam,1294346,55,Kannimel
252171,Perinthalmanna,75751,6,CHEMBANKUNNU
252242,Cherthala,77757,6,Cherthala (M) - Ward No.6
252249,Chengannur,76627,9,Chengannur (M) - Ward No.9
252170,Malappuram,56352,17,CHERATTUKUZHI
252108,Kasaragod,76317,27,THALANGARA KANDATHIL
252248,Kayamkulam,76514,11,Kayamkulam (M) - Ward No.11
252178,Chittur-Thathamangalam,75807,4,CHEMBAKASSERY WARD
272882,Piravom,1295013,4,Kakkad South
252260,Thiruvananthapuram,56374,20,Pathiripalli
252259,Nedumangad,50264,17,MANNOR KONAM
252173,Ponnani,76433,36,PUTHAMKULAM
272890,Iritty,1294107,12,Athi Thattu
272881,Koothattukulam,1295081,7,Devamatha
272902,Valanchery,1295426,15,Kizhakkekkara
252259,Nedumangad,50273,26,PERUMALA
272900,Feroke,1294689,18,Kullikkadavu
272881,Koothattukulam,1295088,14,Bappuji
252231,Kothamangalam,76085,21,PUTHUPPADY
252233,Thodupuzha,76116,26,ARAKKAPPARA - Ward No.26
252157,Vatakara,49836,24,NARAYANA NAGARAM
252176,Palakkad,77846,34,OTHUNGODE
252253,Adoor,76758,8,Adoor (M) - Ward No.8
252184,Guruvayoor,1293999,24,Thaikkad
252108,Kasaragod,1294288,34,NELLIKUNNU
272912,Parappanangadi,1295303,20,Keeranallor
252261,Neyyattinkara,50288,10,ILAVANIKKARA
272890,Iritty,1294125,30,Mannora
252248,Kayamkulam,76518,15,Kayamkulam (M) - Ward No.15
252173,Ponnani,76413,16,BIYYAM
252224,Kalamassery,49595,23,ST JOSEPHS
272896,Payyoli,1294846,19,Kizhoor South
252204,Irinjalakuda,76686,14,Gandhigram
252108,Kasaragod,76315,25,THALANGARA BANGODE
252160,Kozhikode,75693,29,Pottammal
252160,Kozhikode,50011,21,Chevayur
252180,Kunnamkulam,75836,8,MUNIMADA
252155,Kalpetta,49798,1,MANIANGODE
272908,Pandalam,1294711,2,Thottakkonam East
259708,Thrikkakara,1295112,13,ATHANI
252215,Paravur,55902,11,PALLITHAZHAM
252230,Muvattupuzha,1294782,27,THEEKOLLYPPARA
252234,Palai,76128,10,MONASTRY - Ward No.10
252247,Alappuzha,77871,25,Alappuzha (M) - Ward No.25
272908,Pandalam,1294715,6,Mangaram East
252239,Changanassery,77750,31,BOAT JETTY - Ward No.31
252251,Thiruvalla,77968,13,Thiruvalla (M) - Ward No.13
272880,Harippad,1305401,3,Kilikka Kulangara
252238,Kottayam,76209,32,KAKKUR MUTHENMALI - Ward No.32
259708,Thrikkakara,1295136,37,MALEPPALLI
252208,Angamaly,1294991,28,CHAMBANOOR SOUTH
252144,Koothuparamba,49726,3,NIRMMALAGIRI
252227,Thrippunithura,1294639,40,THAMARAMKULANGARA
252125,Kannur,1294034,54,Chalodu
252260,Thiruvananthapuram,56379,25,Nandancode(M Corp.) - Ward No.25
252157,Vatakara,1294901,41,PURANGARA
252205,Chalakudy,76716,22,Kannambuzha Temple
252249,Chengannur,76631,13,Chengannur (M) - Ward No.13
252204,Irinjalakuda,1293988,33,Porathissery Postoffice
272891,Ettumanoor,1293867,14,Peroor
272907,Mannarkad,1294481,22,Nayadikkunnu
252251,Thiruvalla,77967,12,Thiruvalla (M) - Ward No.12
252178,Chittur-Thathamangalam,75822,19,THARAKKALAM
259711,Nileshwar,1294328,29,THAIKKADAPPURAM STORE
252174,Shoranur,76465,18,CHUDUVALATHOOR WEST
252227,Thrippunithura,1294635,36,KANNANKULANGARA
272897,Koduvally,1294778,36,Erathona
252159,koyilandy,56286,28,KURUVANGAD
252230,Muvattupuzha,76047,6,ILAHIYA SCHOOL
272912,Parappanangadi,1295287,4,Chettippadi East
252215,Paravur,55913,22,SAMUHAM SCHOOL
252218,Eloor,1294997,19,MANJUMMAL EAST
272897,Koduvally,1294746,4,Poyilangadi
272905,Pattambi,1294447,16,Kolorkunnu
252169,Manjeri,1295245,45,MARYAD
252176,Palakkad,77842,30,WEST YAKKARA
252257,Varkala,50047,8,Varkala (M) - Ward No.8
252125,Kannur,1294029,49,Khazana kotta
252260,Thiruvananthapuram,2513228,100,PALLITHURA
252184,Guruvayoor,1294017,42,Karayoor
259710,Nilambur,1295266,16,EYYAMMADA
272908,Pandalam,1294734,25,Medical Mission
252234,Palai,76130,12,KIZHATHDIYOOR- Ward No.12
272908,Pandalam,1294723,14,Kurambala Town
252112,Taliparamba,49353,19,PALAKULANGARA
252220,Kochi,56205,20,Nambiapuram
252180,Kunnamkulam,1293768,34,CHITTANJOOR
252259,Nedumangad,50261,14,MUGHAVOOR
252108,Kasaragod,76304,14,THURUTHI
252259,Nedumangad,50252,5,NETTA
252160,Kozhikode,50001,11,Poolakkadavu
252175,Ottappalam,76493,19,KAYAREM PARA
252194,Thrissur,75850,9,CHEROOR
272891,Ettumanoor,1293878,25,University
252125,Kannur,75594,34,Ezhara
252255,Kollam,56004,44,Cantonment
252257,Varkala,50053,14,Varkala (M) - Ward No.14
252239,Changanassery,77712,16,FATHIMAPURAM NORTH - Ward No.16
252253,Adoor,76766,16,Adoor (M) - Ward No.16
252247,Alappuzha,77859,13,Alappuzha (M) - Ward No.13
272904,Tanur,1295339,11,Panangattor Central
272900,Feroke,1294686,15,Kallikkodam
252254,Punalur,49454,18,THAMARAPALLY
252108,Kasaragod,76312,22,THERUVATH
252159,koyilandy,56270,12,PUTHALATH KUNNU
272899,Ramanattukara,1294869,6,Adivaram
252205,Chalakudy,76697,3,Potta School
252110,Kanhangad,76233,6,KARATTUVAYAL
252242,Cherthala,77780,29,Cherthala (M) - Ward No.29
252256,Paravoor,50033,20,KURANDIKULAM
252169,Manjeri,50236,38,VAKKETHODI
252149,Thalassery,56183,42,ST. PETERS
252220,Kochi,77611,44,Karanakodam
252149,Thalassery,56168,27,MAMBALLI KUNNU
272900,Feroke,1294694,23,Muthukattupara
252180,Kunnamkulam,75833,5,VAISSERY
252149,Thalassery,56152,11,KANNOTH PALLI
259710,Nilambur,1295252,2,KOVILAKATHUMURI
259709,Kottakkal,1295218,19,MULIYANKOOTTA
252260,Thiruvananthapuram,2513146,37,KODUGANOOR
252247,Alappuzha,77888,42,Alappuzha (M) - Ward No.42
252256,Paravoor,50032,19,VADAKKUMBHAGAM
259708,Thrikkakara,1295103,4,THRIKKAKARA
252160,Kozhikode,1294914,59,Chalappuram
259709,Kottakkal,1295212,13,PAPPAAYI
252175,Ottappalam,76486,12,PATHIRIKKODE
272882,Piravom,1295018,9,Piravom North
252233,Thodupuzha,76115,25,OLAMATTOM - Ward No.25
252260,Thiruvananthapuram,2513180,65,THIRUVALLAM
272903,Tirurangadi,1295382,10,Thiroorangadi East
259708,Thrikkakara,1295109,10,KALATHIKKUZHI
272880,Harippad,1305413,15,Manimangalam
252170,Malappuram,77573,32,MUDUVATHUPARAMBU
252242,Cherthala,77781,30,Vayalar (OG) - Ward No.30
272891,Ettumanoor,1293877,24,Kandamchira
252250,Mavelikkara,1294537,25,Mavelikkara (M) - Ward No.25
252171,Perinthalmanna,75756,11,PANJAMA
252260,Thiruvananthapuram,2513217,89,SANGHUMUGHAM
252194,Thrissur,75862,21,NADATHARA
272891,Ettumanoor,1293884,31,101 Kavala
272915,Anthur,1294214,9,Kadamberi
252218,Eloor,49330,3,ELOOR NORTH EAST
272889,Kottarakkara,1294389,8,Pulamon Town
252159,koyilandy,56283,25,ANELA-KURUVANGAD
252112,Taliparamba,50447,33,PULIMPARAMB
272898,Mukkom,1294815,26,Kariyamkulangara
252174,Shoranur,76457,10,KARAKKADU
272903,Tirurangadi,1295375,3,Karayil
252180,Kunnamkulam,75832,4,KIZHOOR CENTRE
252234,Palai,76126,8,KOCHIDAPPADY - Ward No.8
252157,Vatakara,49819,7,VADAKARA THERU
272896,Payyoli,1294834,7,Iringal South
272899,Ramanattukara,1294873,10,Nellikkodu
272903,Tirurangadi,1295397,25,Thazhe Chena
252174,Shoranur,76463,16,MUNICIPAL OFFICE
272906,Cherpulassery,1294505,17,Unginthara
272883,Kattappana,1293958,22,Ambala Kavala - Ward No. 22
252248,Kayamkulam,1294427,44,Kayamkulam (M) - Ward No.44
252253,Adoor,76767,17,Adoor (M) - Ward No.17
272883,Kattappana,1293953,17,Kattappana - Ward No. 17
252248,Kayamkulam,76513,10,Kayamkulam (M) - Ward No.10
252220,Kochi,56187,2,Kalvathy
259709,Kottakkal,1295200,1,CHANGUVETTY
252160,Kozhikode,75690,26,Parayancheri
252260,Thiruvananthapuram,2513143,34,KACHANI
272910,Mananthavady,1294581,21,Mythri Nagar
272885,Panoor,1294157,29,Puthen Parambu
252149,Thalassery,77733,45,MARIYAMMA
252194,Thrissur,75888,47,PULLAZHI
252255,Kollam,55999,39,Eravipuram
272904,Tanur,1295354,26,Cheeran Kadappuram
252242,Cherthala,77772,21,Cherthala (M) - Ward No.21
252207,Perumbavoor,75921,17,PERIYAR VALLIE CLUB
252239,Changanassery,77744,25,VETTADI - Ward No.25
272906,Cherpulassery,1294495,7,Aalumpara
252173,Ponnani,76405,8,THEVARKSHETHREM
252160,Kozhikode,49997,7,Karuvisseri
252234,Palai,76131,13,MURIKKUM PUZHA - Ward No.13
252239,Changanassery,1293800,36,VAZHAPPALLY KSHETHRAM - Ward No.36
252255,Kollam,55996,36,Valathungal
252260,Thiruvananthapuram,2513139,30,KANJIRAMPARA
252144,Koothuparamba,49733,10,KULATHUPARAMBA
272910,Mananthavady,1294574,14,Kadankolli
252227,Thrippunithura,76009,17,CHATHARY
252159,koyilandy,1294787,42,OORAAM KUNNU
259708,Thrikkakara,1295139,40,SAHAKARANA ROAD
252242,Cherthala,1294547,33,Cherthala (M) - Ward No.33
252160,Kozhikode,1294930,75,Puthiyappa
272897,Koduvally,1294745,3,Vavad East
272896,Payyoli,1294854,27,Gandhi Nagar
252170,Malappuram,77565,24,VALIYANGADI
272905,Pattambi,1294450,19,Nambram
252260,Thiruvananthapuram,2513166,51,PUNNAKKAMUGHAL
252226,Maradu,1295158,33,THATTEKADU
252149,Thalassery,77738,50,CHETTAM KUNNU
272885,Panoor,1294143,15,Pullookkara Center
252257,Varkala,50059,20,Varkala (M) - Ward No.20
252251,Thiruvalla,78045,20,Thiruvalla (M) - Ward No.20
272898,Mukkom,1294806,17,Kacheri
272912,Parappanangadi,1295322,39,Kodappali
252231,Kothamangalam,76075,11,PARAYITHOTTAM
272891,Ettumanoor,1293880,27,Ettumanoor
272881,Koothattukulam,1295092,18,Chambamala
272910,Mananthavady,1294592,32,Kuzhinilam
252251,Thiruvalla,77957,2,Thiruvalla (M) - Ward No.2
252249,Chengannur,76624,6,Chengannur (M) - Ward No.6
259709,Kottakkal,1295205,6,MYTHRINAGAR
272898,Mukkom,1294812,23,Kuttyerimmal
252224,Kalamassery,49484,1,GLASS COLONY
272907,Mannarkad,1294476,17,Mundekkaradu
252259,Nedumangad,1294529,33,PERAYATHU KONAM
252184,Guruvayoor,1294013,38,Thamarayoor
252204,Irinjalakuda,1293985,30,Korumbissery
252155,Kalpetta,49801,4,NEDUNGODE
272883,Kattappana,1293962,26,Nariyanpara - Ward No. 26
252251,Thiruvalla,1294343,39,Thiruvalla (M) - Ward No.39
252230,Muvattupuzha,76061,20,MARADY U P SCHOOL
252173,Ponnani,76408,11,ESHORAMANGALLAM
252194,Thrissur,75843,2,KUTTANKULANGARA
252172,Tirur,75798,26,KOOTHUPARAMBU
252173,Ponnani,76403,6,EZHUVATHIRUTHI
252172,Tirur,75800,28,THEKKUMURI SOUTH
272897,Koduvally,1294771,29,Koduvally North
252125,Kannur,1294026,46,South Bazaar
252256,Paravoor,50019,6,PASHUMAN
252257,Varkala,2513094,28,PAPANASAM
252226,Maradu,1295143,18,MANKAYIL
272889,Kottarakkara,1294409,28,Chenthara
252194,Thrissur,75887,46,CHETTUPUZHA
252256,Paravoor,50025,12,TOWN
252256,Paravoor,50034,21,CHILLAIKKAL
252155,Kalpetta,49799,2,PULIYARMALA
252255,Kollam,55972,12,Thevally
252249,Chengannur,76620,2,Chengannur (M) - Ward No.2
272891,Ettumanoor,1293881,28,MHC
272892,Erattupetta,1293829,28,Aruvithura - Ward No. 28
272891,Ettumanoor,1293859,6,Marangattikkala
272905,Pattambi,1294453,22,NethiriMangalam
272901,Kondotty,1295198,40,Kolathur
252251,Thiruvalla,78058,33,Thiruvalla (M) - Ward No.33
252110,Kanhangad,76253,26,AINGOTH
252252,Pathanamthitta,76732,8,Pathanamthitta (M) - Ward No.8
252220,Kochi,56199,14,Thazhappu
252139,Mattannur,75642,26,Malakkuthazhe
272909,Wadakkanchery,1293929,35,Aryambadam Centre
252160,Kozhikode,1294916,61,Valliyangadi
252260,Thiruvananthapuram,56367,13,Mannanthala
252224,Kalamassery,1294941,42,CHAKYADAM
252112,Taliparamba,49355,21,THRICHAMBARAM
259709,Kottakkal,1295223,24,KUTTIPPURAM
252176,Palakkad,77814,2,KALPATHI
272905,Pattambi,1294455,24,Paruva Kadavu
252239,Changanassery,77698,2,ANNAPOORNESWARI TEMPLE - Ward No.2
252149,Thalassery,56176,35,KOMMAL VAYAL
272899,Ramanattukara,1294890,27,Thumbappadam
252181,Chavakkad,77916,18,Manathala North
252155,Kalpetta,1294558,26,EDAGUNI
252250,Mavelikkara,76644,4,Mavelikkara (M) - Ward No.4
252230,Muvattupuzha,76064,23,MUVATTUPUZHA CLUB
252259,Nedumangad,50249,2,KUSARKODE
272891,Ettumanoor,1293882,29,Parolikkal
252251,Thiruvalla,78050,25,Thiruvalla (M) - Ward No.25
252238,Kottayam,1293778,40,PALLAM - Ward No.40
272881,Koothattukulam,1295086,12,ManagalathuThazham South
252257,Varkala,50050,11,Varkala (M) - Ward No.11
272884,Sreekandapuram,1294179,4,Kattayi
272904,Tanur,1295360,32,Elaran Kadappuram
272896,Payyoli,1294863,36,Kolavi Palam Beach
252226,Maradu,1295152,27,PURAKELI
252261,Neyyattinkara,1294172,41,TOWN
252108,Kasaragod,76299,9,ANANGOOR
272889,Kottarakkara,1294399,18,Ambalappuram
252159,koyilandy,56262,4,PERUNKUNI
252234,Palai,76137,19,PALA - Ward No.19
272882,Piravom,1295031,22,Kalamboor West
252170,Malappuram,56354,19,CIVIL STATION
252257,Varkala,2513096,30,MUNDAYIL
252169,Manjeri,50138,11,PUNNAKUZHI
252174,Shoranur,1294277,30,GOVT. HOSPITAL
252247,Alappuzha,77873,27,Alappuzha (M) - Ward No.27
252255,Kollam,55985,25,Palkulangara
252160,Kozhikode,75694,30,Kommeri
259709,Kottakkal,1295215,16,PANIKKARKUNDU
272915,Anthur,1294232,27,Paliyath Valappu
252226,Maradu,56230,4,KUNNALAKADU
272905,Pattambi,1294442,11,Kizhakke angadi
252226,Maradu,56233,7,KATTITHARA
252247,Alappuzha,77866,20,Alappuzha (M) - Ward No.20
252176,Palakkad,77845,33,VENNAKKARA CENTRAL
252253,Adoor,76756,6,Adoor (M) - Ward No.6
272907,Mannarkad,1294470,11,Vadakkumannam
252215,Paravur,55895,4,KANNANKULANGARA
252242,Cherthala,77752,1,Cherthala (M) - Ward No.1
252224,Kalamassery,49598,26,UNIVERSITY
252233,Thodupuzha,76098,8,VADAKKUMMURRY - Ward No.8
252227,Thrippunithura,76004,12,MAKALIYAM
252149,Thalassery,56144,3,MANNAYAD
252155,Kalpetta,1294559,27,MUNDERI
252110,Kanhangad,76235,8,G H S BALLA EAST
272885,Panoor,1294136,8,Arayal Thara
252256,Paravoor,50039,26,PUTTINGAL
252226,Maradu,56235,9,MARTINPURAM
272901,Kondotty,1295186,28,Chirayil
252155,Kalpetta,75687,21,PERUMTHATTA
252169,Manjeri,50147,20,ATHANIKKAL
272890,Iritty,1294105,10,Payanchery
252226,Maradu,56227,1,NETOOR NORTH
252211,Aluva,76789,17,MADHAVAPURAM
252249,Chengannur,76639,21,Chengannur (M) - Ward No.21
252160,Kozhikode,49991,1,Elanthur
252234,Palai,1293894,26,PUTHENPALLIKUNNU - Ward No.26
272890,Iritty,1294106,11,Vikas Nagar
252176,Palakkad,77848,36,THIRUNELLAYI WEST
272892,Erattupetta,1293822,21,Thadavanal - Ward No. 21
252149,Thalassery,56174,33,PUNNOL EAST
252260,Thiruvananthapuram,2513207,79,SREEVARAHAM
252218,Eloor,1295008,30,HEADQUARTERS WEST
252231,Kothamangalam,76078,14,ELAMKAVU
252251,Thiruvalla,77969,14,Thiruvalla (M) - Ward No.14
252200,Kodungallur,1293844,40,Padakulam
272911,Sulthanbathery,1294613,17,Palakkara
252253,Adoor,1294274,28,Adoor (M) - Ward No.28
252178,Chittur-Thathamangalam,1294431,29,METTUVALAVU
252173,Ponnani,76412,15,PUZHAMBRAM
272911,Sulthanbathery,1294628,32,Chinappullu
252157,Vatakara,49830,18,SIDHASRAMAM
252231,Kothamangalam,76076,12,KUTHUKUZHI
252205,Chalakudy,76700,6,Sithara Nagar
252139,Mattannur,75625,9,Peruvayalkkari
252149,Thalassery,56153,12,TOWN HALL
252194,Thrissur,75864,23,MISSION QUARTERS
259709,Kottakkal,1295220,21,KOTTOOR
252208,Angamaly,75944,19,J B S
252258,Attingal,50246,24,PALACE
272896,Payyoli,1294833,6,Iringal East
272915,Anthur,1294213,8,Ayyankol
252178,Chittur-Thathamangalam,75810,7,KADAMBIDI
252160,Kozhikode,75716,52,Arakkinar
252257,Varkala,50061,22,Varkala (M) - Ward No.22
252258,Attingal,50244,22,CHERUVALLIMUKKU
252255,Kollam,55965,5,Vallikeezhu
259709,Kottakkal,1295231,32,GURBANI
252184,Guruvayoor,1294001,26,Iringapuram South
272906,Cherpulassery,1294496,8,Ambalavattam
252218,Eloor,1294999,21,MANJUMMAL SOUTH
272884,Sreekandapuram,1294180,5,Ambalathum Chaal
252175,Ottappalam,76501,27,KANNIYAMPURAM THERUV
252172,Tirur,75778,6,MICHABHOOMI
252247,Alappuzha,77861,15,Alappuzha (M) - Ward No.15
252218,Eloor,49333,6,HEAD QUARTERS WARD
252234,Palai,76134,16,KANNADIYURUMBU - Ward No.16
252249,Chengannur,76619,1,Chengannur (M) - Ward No.1
252218,Eloor,1295002,24,MANJUMMAL WEST
252181,Chavakkad,77923,25,Pulichirakkettu West
252178,Chittur-Thathamangalam,1294429,27,KADAVALAVU
272910,Mananthavady,1294594,34,Puthenpura
252224,Kalamassery,49602,30,LIBRARY
272901,Kondotty,1295191,33,Alumkandi
252207,Perumbavoor,1294898,25,PARAPPURAM
272900,Feroke,1294709,38,Ithiyumpara
252139,Mattannur,1294068,29,Town
252248,Kayamkulam,1294423,40,Kayamkulam (M) - Ward No.40
252172,Tirur,1295532,35,POONGOTTUKULAM
252204,Irinjalakuda,1293978,23,Christ College
259711,Nileshwar,1294307,8,PALATHADAM
259710,Nilambur,1295268,18,THONNIPOYIL
252257,Varkala,2513098,32,PUNNAMOODU
272891,Ettumanoor,1293869,16,Pulimoodu
259707,Karunagappally,1294375,29,NEDIYAVILA
272898,Mukkom,1294797,8,Neeleswaram
252260,Thiruvananthapuram,56372,18,Muttada
252261,Neyyattinkara,50289,11,MAMBAZHAKKARA
272903,Tirurangadi,1295388,16,Matteel
252238,Kottayam,76198,21,THIRUNAKKARA - Ward No.21
272904,Tanur,1295349,21,Nadakkav
272912,Parappanangadi,1295297,14,Putharikkal
272892,Erattupetta,1293828,27,Block Office - Ward No. 27
252260,Thiruvananthapuram,56371,17,Pattom(M Corp.) - Ward No.17
272880,Harippad,1305426,28,Danappadi
259707,Karunagappally,1294363,17,KARUNAGAPALLY TOWN
252238,Kottayam,76194,17,DEVALOKAM - Ward No.17
252172,Tirur,1295530,33,VISHUPPADAM
252224,Kalamassery,1294939,40,MUTTAR
252175,Ottappalam,76489,15,CHINAKKATHOOR KAVU
252200,Kodungallur,1293840,36,Perunthodu
252254,Punalur,49460,24,KEALANKAVU
252171,Perinthalmanna,1295525,31,PUTHUR
272897,Koduvally,1294750,8,Pattinikkara
252252,Pathanamthitta,76741,17,Pathanamthitta (M) - Ward No.17
252230,Muvattupuzha,76060,19,HOUSING BOARD
252261,Neyyattinkara,50294,16,THOZHUKKAL
252220,Kochi,56220,35,Ponekkara
252175,Ottappalam,1294295,32,KANNIYAMPURAM U P SCHOOL
252174,Shoranur,76472,25,MUNDAYA NORTH
252248,Kayamkulam,1294424,41,Kayamkulam (M) - Ward No.41
252160,Kozhikode,75696,32,Pokkunnu
252258,Attingal,50078,12,MANOMOHANA VILASAM
252111,Payyannur,76323,29,GRAMAM WEST
252260,Thiruvananthapuram,2513182,67,AMBALATHARA
272896,Payyoli,1294847,20,Nelliyeri Manikkoth
252178,Chittur-Thathamangalam,75825,22,BANGLAPARAMB
252224,Kalamassery,49584,12,H M T ESTATE
272912,Parappanangadi,1295288,5,Anappadi
272905,Pattambi,1294444,13,Cheruli Parambu
252234,Palai,76123,5,KANATTUPARA- Ward No.5
252236,Vaikom,77658,1,UDAYANAPURAM - Ward No.1
252253,Adoor,76753,3,Adoor (M) - Ward No.3
252254,Punalur,49440,4,PAPERMILL
252257,Varkala,50042,3,Varkala (M) - Ward No.3
252258,Attingal,50077,11,KACHERI
252260,Thiruvananthapuram,2513159,50,PONNUMANGALAM
252252,Pathanamthitta,76737,13,Pathanamthitta (M) - Ward No.13
252173,Ponnani,76436,39,MUNICIPAL OFFICE
252227,Thrippunithura,75996,4,TRACKO COMPANY
272912,Parappanangadi,1295285,2,Laksham Veedu
272915,Anthur,1294219,14,Parassini
252260,Thiruvananthapuram,2513153,44,JAGATHY
252173,Ponnani,76432,35,M.I.A
252111,Payyannur,76269,11,MANIYARA
252238,Kottayam,76203,26,PULINACKKAL - Ward No.26
252139,Mattannur,75635,19,Kuzhikkal
252110,Kanhangad,76252,25,MADURAMKAI
252256,Paravoor,50031,18,PUTHIYAKAV
252155,Kalpetta,49800,3,GOVERNMENT HIGH SCHOOL
252111,Payyannur,76268,10,KANAYI NORTH
252250,Mavelikkara,76652,12,Mavelikkara (M) - Ward No.12
272908,Pandalam,1294727,18,Idayadi South
252157,Vatakara,49825,13,MAKKOOL
252224,Kalamassery,1294933,34,TOLLGATE
252259,Nedumangad,50267,20,EDAMALA
252251,Thiruvalla,77970,15,Thiruvalla (M) - Ward No.15
252205,Chalakudy,76707,13,Gandhi Nagar
252233,Thodupuzha,76094,4,MADATHIKKANDODM - Ward No.4
252149,Thalassery,56158,17,MANHODI
252200,Kodungallur,78006,17,Park
252157,Vatakara,1294907,47,MUKACHERI
272909,Wadakkanchery,1293928,34,Aryambadam East
272890,Iritty,1294104,9,Iritty
252178,Chittur-Thathamangalam,75823,20,KUNNATHUPALAYAM
252254,Punalur,1294421,35,PATHEAKKAR
272909,Wadakkanchery,1293911,17,Marathukunnu
272912,Parappanangadi,1295324,41,Yarathingal
252181,Chavakkad,1293850,29,Kottappuram
272892,Erattupetta,1293803,2,Kallathazham - Ward No. 2
272890,Iritty,1294128,33,Aatyalam
252155,Kalpetta,1294556,24,ONI VAYAL
272898,Mukkom,1294820,31,Mundupara
252194,Thrissur,75874,33,CHIYARAM NORTH
252139,Mattannur,1294074,35,Nalankeri
272907,Mannarkad,1294460,1,Kunthippuzha
252207,Perumbavoor,75916,12,KONNANKUDY
252215,Paravur,1294944,26,KESAVA DEV
252194,Thrissur,75866,25,KURIACHIRA
252252,Pathanamthitta,76739,15,Pathanamthitta (M) - Ward No.15
252254,Punalur,1294420,34,CHEMMANTHOOR
272884,Sreekandapuram,1294195,20,Balankari
252169,Manjeri,50155,28,PULLANJERI
252238,Kottayam,76207,30,MUPPAYIKADU - Ward No.30
252249,Chengannur,1294545,27,Chengannur (M) - Ward No.27
259711,Nileshwar,1294303,4,PALAKKATT
252238,Kottayam,76202,25,PALLIKKONAM - Ward No.25
272903,Tirurangadi,1295374,2,Pathinarungal
272906,Cherpulassery,1294503,15,Puthanal Kallu
252200,Kodungallur,1293845,41,Cheraman Masjid
252169,Manjeri,1295242,42,THURAKKAL
252194,Thrissur,75845,4,VIYYUR
252174,Shoranur,76449,2,KANAYAM EAST
252242,Cherthala,77765,14,Cherthala (M) - Ward No.14
252149,Thalassery,56167,26,KARAL THERU
252208,Angamaly,1294990,27,RAILWAY STATION
252159,koyilandy,56263,5,PULIYANCHERI
272912,Parappanangadi,1295326,43,Chettippadi
252176,Palakkad,77827,15,AYYAPPURAM EAST
252155,Kalpetta,1294555,23,ADLAYED
252200,Kodungallur,1293841,37,Parambikkulam
272903,Tirurangadi,1295408,36,Thrikkulam
252231,Kothamangalam,1294827,31,TOWN NORTH
252238,Kottayam,76206,29,KODIMATHA NORTH - Ward No.29
252125,Kannur,75585,25,Adhirakam
252220,Kochi,56210,25,Chullikkal
272899,Ramanattukara,1294872,9,Chirakkamkunnu
252249,Chengannur,76633,15,Chengannur (M) - Ward No.15
252160,Kozhikode,75698,34,Mankavu
252257,Varkala,50048,9,Varkala (M) - Ward No.9
272900,Feroke,1294680,9,Petta North
252184,Guruvayoor,76567,10,Paluvayi
252112,Taliparamba,49352,18,KODATHI MOTTA
252261,Neyyattinkara,50298,20,KULATHAMAL
252159,koyilandy,56267,9,VIYYUR
259707,Karunagappally,1294371,25,T.T.I
252181,Chavakkad,77912,14,Palayoor
252252,Pathanamthitta,76735,11,Pathanamthitta (M) - Ward No.11
272898,Mukkom,1294795,6,Nellikkapoyyil
252173,Ponnani,76399,2,PALLIKKADAVU
252227,Thrippunithura,76015,23,THIRUVAMKULAM
252220,Kochi,77618,51,Poonithura
252218,Eloor,1295007,29,PARACKAL
252253,Adoor,76771,21,Adoor (M) - Ward No.21
252184,Guruvayoor,1294007,32,Kottappadi
272890,Iritty,1294117,22,Naduvanadu
252255,Kollam,56003,43,Pattathanam
252236,Vaikom,1293774,23,KARAYIL - Ward No.23
272884,Sreekandapuram,1294196,21,Vayakkara
272901,Kondotty,1295190,32,Melangadi
252208,Angamaly,75947,22,NASRATH
252249,Chengannur,1294541,23,Chengannur (M) - Ward No.23
252233,Thodupuzha,76103,13,PATTAYMKAVALA - Ward No.13
252184,Guruvayoor,76564,7,Brahmakulam
252239,Changanassery,77710,14,NSS COLLEGE - Ward No.14
252160,Kozhikode,50012,22,Kovoor
252254,Punalur,49457,21,GRACING BLOCK
272897,Koduvally,1294773,31,Palakkutti
252255,Kollam,55982,22,Chathinamkulam
252169,Manjeri,50136,9,THADATHIKUZHI
